GeneID,Gene.name,Gene.type,M20,M4
ENSMFAG00000032555,FKBP9,protein_coding,turquoise,M1
ENSMFAG00000032556,DEPDC1B,protein_coding,turquoise,M1
ENSMFAG00000032560,SLC7A14,protein_coding,turquoise,M1
ENSMFAG00000032565,TNFSF13B,protein_coding,turquoise,M1
ENSMFAG00000032571,ENSMFAG00000032571,protein_coding,turquoise,M1
ENSMFAG00000032572,DEUP1,protein_coding,turquoise,M1
ENSMFAG00000032576,PTPRZ1,protein_coding,turquoise,M1
ENSMFAG00000032577,TADA1,protein_coding,grey60,M1
ENSMFAG00000032578,IGFBP7,protein_coding,magenta,M1
ENSMFAG00000032586,ALOX5AP,protein_coding,turquoise,M1
ENSMFAG00000032590,EFHC2,protein_coding,turquoise,M1
ENSMFAG00000032592,CNNM4,protein_coding,turquoise,M1
ENSMFAG00000032594,F12,protein_coding,turquoise,M1
ENSMFAG00000032601,GSTA4,protein_coding,grey60,M1
ENSMFAG00000032609,MSL1,protein_coding,turquoise,M1
ENSMFAG00000032610,FGF17,protein_coding,turquoise,M1
ENSMFAG00000032611,ENSMFAG00000032611,protein_coding,turquoise,M1
ENSMFAG00000032616,MAPKAP1,protein_coding,turquoise,M1
ENSMFAG00000032626,CAV2,protein_coding,turquoise,M1
ENSMFAG00000032630,AGBL4,protein_coding,turquoise,M1
ENSMFAG00000032636,RAD21,protein_coding,turquoise,M1
ENSMFAG00000032639,FAM118A,protein_coding,turquoise,M1
ENSMFAG00000032643,UNC5CL,protein_coding,turquoise,M1
ENSMFAG00000032652,RUNX1,protein_coding,turquoise,M1
ENSMFAG00000032653,THOC7,protein_coding,greenyellow,M1
ENSMFAG00000032657,ENSMFAG00000032657,protein_coding,greenyellow,M1
ENSMFAG00000032658,PDCD2,protein_coding,turquoise,M1
ENSMFAG00000032660,ANKS1B,protein_coding,greenyellow,M1
ENSMFAG00000032663,PPP3CB,protein_coding,turquoise,M1
ENSMFAG00000032665,GNAI2,protein_coding,turquoise,M1
ENSMFAG00000032667,KRT86,protein_coding,turquoise,M1
ENSMFAG00000032674,TRIM22,protein_coding,magenta,M1
ENSMFAG00000032679,MPDZ,protein_coding,turquoise,M1
ENSMFAG00000032681,UCK2,protein_coding,turquoise,M1
ENSMFAG00000032683,TRIM58,protein_coding,turquoise,M1
ENSMFAG00000032684,SIX1,protein_coding,magenta,M1
ENSMFAG00000032686,ANOS1,protein_coding,turquoise,M1
ENSMFAG00000032687,ADGRV1,protein_coding,turquoise,M1
ENSMFAG00000032689,PIM2,protein_coding,turquoise,M1
ENSMFAG00000032690,ST8SIA3,protein_coding,turquoise,M1
ENSMFAG00000032695,ENSMFAG00000032695,protein_coding,turquoise,M1
ENSMFAG00000032696,ENSMFAG00000032696,protein_coding,turquoise,M1
ENSMFAG00000032698,SDK1,protein_coding,turquoise,M1
ENSMFAG00000032704,ENSMFAG00000032704,protein_coding,turquoise,M1
ENSMFAG00000032706,ITGA8,protein_coding,turquoise,M1
ENSMFAG00000032715,ASXL3,protein_coding,turquoise,M1
ENSMFAG00000032721,PPIL4,protein_coding,greenyellow,M1
ENSMFAG00000032723,MLF1,protein_coding,grey60,M1
ENSMFAG00000032724,TESMIN,protein_coding,turquoise,M1
ENSMFAG00000032725,TRADD,protein_coding,turquoise,M1
ENSMFAG00000032726,VTI1A,protein_coding,turquoise,M1
ENSMFAG00000032731,TNFSF8,protein_coding,turquoise,M1
ENSMFAG00000032734,GNAO1,protein_coding,turquoise,M1
ENSMFAG00000032737,RHPN1,protein_coding,turquoise,M1
ENSMFAG00000032739,OAF,protein_coding,turquoise,M1
ENSMFAG00000032744,PRSS45P,protein_coding,turquoise,M1
ENSMFAG00000032747,LRRC42,protein_coding,turquoise,M1
ENSMFAG00000032750,BMP3,protein_coding,turquoise,M1
ENSMFAG00000032752,METTL8,protein_coding,turquoise,M1
ENSMFAG00000032753,CLASP1,protein_coding,turquoise,M1
ENSMFAG00000032757,BCORL1,protein_coding,turquoise,M1
ENSMFAG00000032759,DYRK2,protein_coding,turquoise,M1
ENSMFAG00000032764,CMAS,protein_coding,turquoise,M1
ENSMFAG00000032776,PRSS27,protein_coding,turquoise,M1
ENSMFAG00000032778,CYBRD1,protein_coding,magenta,M1
ENSMFAG00000032784,MYCN,protein_coding,turquoise,M1
ENSMFAG00000032786,ENSMFAG00000032786,protein_coding,turquoise,M1
ENSMFAG00000032790,FNDC3A,protein_coding,greenyellow,M1
ENSMFAG00000032792,CD68,protein_coding,turquoise,M1
ENSMFAG00000032793,2021-03-07 00:00:00,protein_coding,greenyellow,M1
ENSMFAG00000032795,ENSMFAG00000032795,protein_coding,turquoise,M1
ENSMFAG00000032798,ALK,protein_coding,turquoise,M1
ENSMFAG00000032801,KCTD5,protein_coding,turquoise,M1
ENSMFAG00000032802,TANC2,protein_coding,lightgreen,M1
ENSMFAG00000032804,2021-03-02 00:00:00,protein_coding,turquoise,M1
ENSMFAG00000032811,HSF2,protein_coding,greenyellow,M1
ENSMFAG00000032819,SSBP1,protein_coding,turquoise,M1
ENSMFAG00000032821,COL4A6,protein_coding,magenta,M1
ENSMFAG00000032827,AQP5,protein_coding,turquoise,M1
ENSMFAG00000032828,ENSMFAG00000032828,protein_coding,turquoise,M1
ENSMFAG00000032829,GPD1L,protein_coding,turquoise,M1
ENSMFAG00000032833,PRRT2,protein_coding,turquoise,M1
ENSMFAG00000032839,CSMD3,protein_coding,turquoise,M1
ENSMFAG00000032841,ASPG,protein_coding,turquoise,M1
ENSMFAG00000032842,REEP5,protein_coding,grey60,M1
ENSMFAG00000032843,CD300A,protein_coding,turquoise,M1
ENSMFAG00000032847,RUFY4,protein_coding,turquoise,M1
ENSMFAG00000032849,FAM189A2,protein_coding,turquoise,M1
ENSMFAG00000032857,S100A6,protein_coding,magenta,M1
ENSMFAG00000032860,FMO4,protein_coding,magenta,M1
ENSMFAG00000032865,SH2B2,protein_coding,turquoise,M1
ENSMFAG00000032866,AP2B1,protein_coding,turquoise,M1
ENSMFAG00000032874,HAS2,protein_coding,turquoise,M1
ENSMFAG00000032879,CCDC180,protein_coding,turquoise,M1
ENSMFAG00000032887,ENSMFAG00000032887,protein_coding,greenyellow,M1
ENSMFAG00000032891,PRIM2,protein_coding,turquoise,M1
ENSMFAG00000032896,CKLF,protein_coding,turquoise,M1
ENSMFAG00000032897,INPP5D,protein_coding,turquoise,M1
ENSMFAG00000032907,PCSK6,protein_coding,magenta,M1
ENSMFAG00000032912,POLR1B,protein_coding,turquoise,M1
ENSMFAG00000032913,RGS19,protein_coding,turquoise,M1
ENSMFAG00000032915,WDHD1,protein_coding,turquoise,M1
ENSMFAG00000032916,ENSMFAG00000032916,protein_coding,turquoise,M1
ENSMFAG00000032918,SMYD1,protein_coding,turquoise,M1
ENSMFAG00000032919,ZNF571,protein_coding,turquoise,M1
ENSMFAG00000032921,CD72,protein_coding,turquoise,M1
ENSMFAG00000032933,TOX3,protein_coding,turquoise,M1
ENSMFAG00000032934,SP8,protein_coding,magenta,M1
ENSMFAG00000032936,ATP6V1C2,protein_coding,turquoise,M1
ENSMFAG00000032940,KCNK6,protein_coding,turquoise,M1
ENSMFAG00000032941,PCED1A,protein_coding,turquoise,M1
ENSMFAG00000032942,UBE2R2,protein_coding,turquoise,M1
ENSMFAG00000032947,EMP3,protein_coding,magenta,M1
ENSMFAG00000032948,ENSMFAG00000032948,protein_coding,turquoise,M1
ENSMFAG00000032953,VTI1B,protein_coding,turquoise,M1
ENSMFAG00000032961,ENSMFAG00000032961,protein_coding,turquoise,M1
ENSMFAG00000032964,ENSMFAG00000032964,protein_coding,turquoise,M1
ENSMFAG00000032972,CD37,protein_coding,turquoise,M1
ENSMFAG00000032974,PAK6,protein_coding,turquoise,M1
ENSMFAG00000032981,ID4,protein_coding,turquoise,M1
ENSMFAG00000032983,CIDEB,protein_coding,turquoise,M1
ENSMFAG00000032987,CD80,protein_coding,turquoise,M1
ENSMFAG00000032991,DHX34,protein_coding,turquoise,M1
ENSMFAG00000032993,CEP135,protein_coding,greenyellow,M1
ENSMFAG00000032995,GTF2H1,protein_coding,greenyellow,M1
ENSMFAG00000032999,ERC1,protein_coding,turquoise,M1
ENSMFAG00000033002,SYTL4,protein_coding,magenta,M1
ENSMFAG00000033003,TRIM2,protein_coding,turquoise,M1
ENSMFAG00000033005,SEC22C,protein_coding,turquoise,M1
ENSMFAG00000033006,ENSMFAG00000033006,protein_coding,magenta,M1
ENSMFAG00000033007,DNAL4,protein_coding,turquoise,M1
ENSMFAG00000033009,C9orf129,protein_coding,turquoise,M1
ENSMFAG00000033011,THBS1,protein_coding,turquoise,M1
ENSMFAG00000033020,ASB3,protein_coding,turquoise,M1
ENSMFAG00000033023,CFAP44,protein_coding,turquoise,M1
ENSMFAG00000033031,HNF4G,protein_coding,turquoise,M1
ENSMFAG00000033036,PKDREJ,protein_coding,turquoise,M1
ENSMFAG00000033041,RGS18,protein_coding,turquoise,M1
ENSMFAG00000033045,TCTEX1D2,protein_coding,turquoise,M1
ENSMFAG00000033047,C3H7orf57,protein_coding,turquoise,M1
ENSMFAG00000033048,PTMS,protein_coding,turquoise,M1
ENSMFAG00000033049,ENSMFAG00000033049,protein_coding,turquoise,M1
ENSMFAG00000033055,ENSMFAG00000033055,protein_coding,turquoise,M1
ENSMFAG00000033061,MS4A6A,protein_coding,turquoise,M1
ENSMFAG00000033065,DCBLD1,protein_coding,turquoise,M1
ENSMFAG00000033067,TMEM107,protein_coding,turquoise,M1
ENSMFAG00000033070,DPYSL4,protein_coding,turquoise,M1
ENSMFAG00000033075,ENSMFAG00000033075,protein_coding,turquoise,M1
ENSMFAG00000033077,EFEMP2,protein_coding,magenta,M1
ENSMFAG00000033080,TG,protein_coding,turquoise,M1
ENSMFAG00000033081,ERI2,protein_coding,greenyellow,M1
ENSMFAG00000033083,FNDC3B,protein_coding,greenyellow,M1
ENSMFAG00000033084,CELF2,protein_coding,turquoise,M1
ENSMFAG00000033085,MS4A4A,protein_coding,magenta,M1
ENSMFAG00000033086,PHTF2,protein_coding,greenyellow,M1
ENSMFAG00000033091,TP53INP1,protein_coding,greenyellow,M1
ENSMFAG00000033092,PALM,protein_coding,turquoise,M1
ENSMFAG00000033094,SLC43A3,protein_coding,magenta,M1
ENSMFAG00000033096,ENSMFAG00000033096,protein_coding,turquoise,M1
ENSMFAG00000033102,PI4K2B,protein_coding,turquoise,M1
ENSMFAG00000033105,C4orf46,protein_coding,greenyellow,M1
ENSMFAG00000033109,MGST1,protein_coding,turquoise,M1
ENSMFAG00000033125,ZFP36L1,protein_coding,turquoise,M1
ENSMFAG00000033126,ENSMFAG00000033126,protein_coding,turquoise,M1
ENSMFAG00000033127,CDK17,protein_coding,turquoise,M1
ENSMFAG00000033129,FCMR,protein_coding,turquoise,M1
ENSMFAG00000033138,AJM1,protein_coding,turquoise,M1
ENSMFAG00000033139,PALM2,protein_coding,turquoise,M1
ENSMFAG00000033144,NHSL2,protein_coding,turquoise,M1
ENSMFAG00000033152,GPALPP1,protein_coding,greenyellow,M1
ENSMFAG00000033159,PCDH19,protein_coding,turquoise,M1
ENSMFAG00000033160,ENSMFAG00000033160,protein_coding,turquoise,M1
ENSMFAG00000033165,ENSMFAG00000033165,protein_coding,turquoise,M1
ENSMFAG00000033168,ENSMFAG00000033168,protein_coding,turquoise,M1
ENSMFAG00000033169,CHRNB3,protein_coding,turquoise,M1
ENSMFAG00000033171,NIPSNAP3B,protein_coding,grey60,M1
ENSMFAG00000033174,ST8SIA4,protein_coding,greenyellow,M1
ENSMFAG00000033177,PTPN1,protein_coding,turquoise,M1
ENSMFAG00000033179,JAML,protein_coding,magenta,M1
ENSMFAG00000033180,NNAT,protein_coding,turquoise,M1
ENSMFAG00000033183,BTBD19,protein_coding,turquoise,M1
ENSMFAG00000033186,PRRX2,protein_coding,magenta,M1
ENSMFAG00000033191,PTTG1IP,protein_coding,turquoise,M1
ENSMFAG00000033192,TMTC1,protein_coding,turquoise,M1
ENSMFAG00000033206,ENSMFAG00000033206,protein_coding,turquoise,M1
ENSMFAG00000033207,FOXC1,protein_coding,magenta,M1
ENSMFAG00000033213,FBP1,protein_coding,turquoise,M1
ENSMFAG00000033221,TMEM121B,protein_coding,turquoise,M1
ENSMFAG00000033224,ENSMFAG00000033224,protein_coding,turquoise,M1
ENSMFAG00000033229,OSCAR,protein_coding,turquoise,M1
ENSMFAG00000033233,PTGIS,protein_coding,turquoise,M1
ENSMFAG00000033235,SSH2,protein_coding,turquoise,M1
ENSMFAG00000033240,GTSE1,protein_coding,turquoise,M1
ENSMFAG00000033243,SYK,protein_coding,turquoise,M1
ENSMFAG00000033248,ZNF559,protein_coding,turquoise,M1
ENSMFAG00000033249,JAG1,protein_coding,lightgreen,M1
ENSMFAG00000033255,PAICS,protein_coding,turquoise,M1
ENSMFAG00000033258,NSG2,protein_coding,turquoise,M1
ENSMFAG00000033259,IQCK,protein_coding,turquoise,M1
ENSMFAG00000033267,CHERP,protein_coding,turquoise,M1
ENSMFAG00000033268,CALU,protein_coding,turquoise,M1
ENSMFAG00000033273,ENSMFAG00000033273,protein_coding,greenyellow,M1
ENSMFAG00000033276,ZNF528,protein_coding,greenyellow,M1
ENSMFAG00000033279,PCNX1,protein_coding,turquoise,M1
ENSMFAG00000033283,CCDC18,protein_coding,greenyellow,M1
ENSMFAG00000033289,ENSMFAG00000033289,protein_coding,magenta,M1
ENSMFAG00000033291,PRKDC,protein_coding,turquoise,M1
ENSMFAG00000033293,PDE1B,protein_coding,turquoise,M1
ENSMFAG00000033302,PYGO1,protein_coding,turquoise,M1
ENSMFAG00000033308,DPF3,protein_coding,lightgreen,M1
ENSMFAG00000033314,ENSMFAG00000033314,protein_coding,turquoise,M1
ENSMFAG00000033316,LHFPL4,protein_coding,turquoise,M1
ENSMFAG00000033319,PIK3CG,protein_coding,turquoise,M1
ENSMFAG00000033326,ZBTB18,protein_coding,lightgreen,M1
ENSMFAG00000033328,ENSMFAG00000033328,protein_coding,turquoise,M1
ENSMFAG00000033330,ESYT2,protein_coding,turquoise,M1
ENSMFAG00000033334,ENSMFAG00000033334,protein_coding,turquoise,M1
ENSMFAG00000033335,PIGG,protein_coding,turquoise,M1
ENSMFAG00000033339,IMPG1,protein_coding,turquoise,M1
ENSMFAG00000033346,SFR1,protein_coding,greenyellow,M1
ENSMFAG00000033348,ENSMFAG00000033348,protein_coding,turquoise,M1
ENSMFAG00000033359,DSG1,protein_coding,turquoise,M1
ENSMFAG00000033369,SLC14A2,protein_coding,turquoise,M1
ENSMFAG00000033371,TMEM254,protein_coding,turquoise,M1
ENSMFAG00000033373,PHLDB3,protein_coding,turquoise,M1
ENSMFAG00000033381,PPP2R3B,protein_coding,turquoise,M1
ENSMFAG00000033382,ENSMFAG00000033382,protein_coding,turquoise,M1
ENSMFAG00000033383,ST20-MTHFS,protein_coding,turquoise,M1
ENSMFAG00000033386,NEK5,protein_coding,turquoise,M1
ENSMFAG00000033391,BNIP2,protein_coding,greenyellow,M1
ENSMFAG00000033393,TRAIP,protein_coding,turquoise,M1
ENSMFAG00000033407,GJA3,protein_coding,turquoise,M1
ENSMFAG00000033412,GNPAT,protein_coding,grey60,M1
ENSMFAG00000033413,MCOLN3,protein_coding,lightgreen,M1
ENSMFAG00000033421,GABRB3,protein_coding,turquoise,M1
ENSMFAG00000033425,MYLIP,protein_coding,turquoise,M1
ENSMFAG00000033426,ARMC10,protein_coding,turquoise,M1
ENSMFAG00000033447,CHTF18,protein_coding,turquoise,M1
ENSMFAG00000033449,AASDH,protein_coding,greenyellow,M1
ENSMFAG00000033453,VWA3A,protein_coding,turquoise,M1
ENSMFAG00000033455,SRGAP3,protein_coding,turquoise,M1
ENSMFAG00000033457,OCRL,protein_coding,turquoise,M1
ENSMFAG00000033459,ENSMFAG00000033459,protein_coding,turquoise,M1
ENSMFAG00000033464,BBC3,protein_coding,turquoise,M1
ENSMFAG00000033465,SELENBP1,protein_coding,magenta,M1
ENSMFAG00000033469,GCNT2,protein_coding,turquoise,M1
ENSMFAG00000033472,ENSMFAG00000033472,protein_coding,turquoise,M1
ENSMFAG00000033473,USP51,protein_coding,turquoise,M1
ENSMFAG00000033476,TEF,protein_coding,lightgreen,M1
ENSMFAG00000033480,GPRC5A,protein_coding,magenta,M1
ENSMFAG00000033481,CCDC3,protein_coding,turquoise,M1
ENSMFAG00000033483,WDR7,protein_coding,grey60,M1
ENSMFAG00000033578,RNF152,protein_coding,turquoise,M1
ENSMFAG00000033579,ENSMFAG00000033579,protein_coding,turquoise,M1
ENSMFAG00000033585,ZFP57,protein_coding,turquoise,M1
ENSMFAG00000033586,NHS,protein_coding,magenta,M1
ENSMFAG00000033587,PKIB,protein_coding,turquoise,M1
ENSMFAG00000033589,EPHA7,protein_coding,turquoise,M1
ENSMFAG00000033592,ANKRD17,protein_coding,greenyellow,M1
ENSMFAG00000033594,CCN2,protein_coding,turquoise,M1
ENSMFAG00000033595,ENSMFAG00000033595,protein_coding,turquoise,M1
ENSMFAG00000033596,CCSAP,protein_coding,turquoise,M1
ENSMFAG00000033610,CHGB,protein_coding,turquoise,M1
ENSMFAG00000033611,C11orf80,protein_coding,turquoise,M1
ENSMFAG00000033620,FOXP4,protein_coding,turquoise,M1
ENSMFAG00000033621,SYNPO,protein_coding,turquoise,M1
ENSMFAG00000033622,UBAP2L,protein_coding,turquoise,M1
ENSMFAG00000033625,DOCK3,protein_coding,turquoise,M1
ENSMFAG00000033630,ENSMFAG00000033630,protein_coding,turquoise,M1
ENSMFAG00000033631,LRRC73,protein_coding,turquoise,M1
ENSMFAG00000033636,ZCCHC4,protein_coding,turquoise,M1
ENSMFAG00000033639,ZPLD1,protein_coding,turquoise,M1
ENSMFAG00000033641,HDLBP,protein_coding,turquoise,M1
ENSMFAG00000033653,MYH8,protein_coding,turquoise,M1
ENSMFAG00000033655,DERL3,protein_coding,turquoise,M1
ENSMFAG00000033665,CHMP2B,protein_coding,grey60,M1
ENSMFAG00000033675,LRIT3,protein_coding,magenta,M1
ENSMFAG00000033677,ENSMFAG00000033677,protein_coding,turquoise,M1
ENSMFAG00000033682,ENSMFAG00000033682,protein_coding,turquoise,M1
ENSMFAG00000033685,2021-09-14 00:00:00,protein_coding,turquoise,M1
ENSMFAG00000033689,CLBA1,protein_coding,turquoise,M1
ENSMFAG00000033696,ENSMFAG00000033696,protein_coding,turquoise,M1
ENSMFAG00000033697,DAND5,protein_coding,turquoise,M1
ENSMFAG00000033703,KRT82,protein_coding,turquoise,M1
ENSMFAG00000033704,PCDHGA4,protein_coding,turquoise,M1
ENSMFAG00000033706,CNGA1,protein_coding,turquoise,M1
ENSMFAG00000033710,FAM3B,protein_coding,turquoise,M1
ENSMFAG00000033711,NFRKB,protein_coding,turquoise,M1
ENSMFAG00000033719,FMOD,protein_coding,magenta,M1
ENSMFAG00000033720,DKKL1,protein_coding,magenta,M1
ENSMFAG00000033736,PARVB,protein_coding,turquoise,M1
ENSMFAG00000033737,NAGS,protein_coding,turquoise,M1
ENSMFAG00000033741,WWC2,protein_coding,greenyellow,M1
ENSMFAG00000033744,M1AP,protein_coding,turquoise,M1
ENSMFAG00000033747,PURG,protein_coding,turquoise,M1
ENSMFAG00000033753,NBEA,protein_coding,greenyellow,M1
ENSMFAG00000033777,C17orf58,protein_coding,turquoise,M1
ENSMFAG00000033812,ENSMFAG00000033812,miRNA,turquoise,M1
ENSMFAG00000033814,PRNP,protein_coding,turquoise,M1
ENSMFAG00000033844,CDCA7,protein_coding,turquoise,M1
ENSMFAG00000033854,TECPR2,protein_coding,turquoise,M1
ENSMFAG00000033855,SOX5,protein_coding,turquoise,M1
ENSMFAG00000033866,TEX2,protein_coding,turquoise,M1
ENSMFAG00000033871,DCUN1D5,protein_coding,turquoise,M1
ENSMFAG00000033878,DNAJC18,protein_coding,turquoise,M1
ENSMFAG00000033883,BBS10,protein_coding,turquoise,M1
ENSMFAG00000033885,HDAC10,protein_coding,turquoise,M1
ENSMFAG00000033889,IGSF5,protein_coding,turquoise,M1
ENSMFAG00000033896,PTCHD1,protein_coding,turquoise,M1
ENSMFAG00000033897,VANGL2,protein_coding,turquoise,M1
ENSMFAG00000033898,CLEC1A,protein_coding,magenta,M1
ENSMFAG00000033899,C10orf88,protein_coding,greenyellow,M1
ENSMFAG00000033905,GPR83,protein_coding,turquoise,M1
ENSMFAG00000033907,SERPING1,protein_coding,magenta,M1
ENSMFAG00000033912,C14orf180,protein_coding,magenta,M1
ENSMFAG00000033913,SV2B,protein_coding,turquoise,M1
ENSMFAG00000033924,LYPD1,protein_coding,turquoise,M1
ENSMFAG00000033928,ENSMFAG00000033928,protein_coding,turquoise,M1
ENSMFAG00000033932,ENSMFAG00000033932,protein_coding,turquoise,M1
ENSMFAG00000033934,ARSH,protein_coding,turquoise,M1
ENSMFAG00000033938,ACOX2,protein_coding,magenta,M1
ENSMFAG00000033946,SCN2A,protein_coding,turquoise,M1
ENSMFAG00000033948,RELN,protein_coding,magenta,M1
ENSMFAG00000033954,FCHSD1,protein_coding,turquoise,M1
ENSMFAG00000033961,IRF6,protein_coding,turquoise,M1
ENSMFAG00000033963,STIM1,protein_coding,turquoise,M1
ENSMFAG00000033964,FOXP1,protein_coding,turquoise,M1
ENSMFAG00000033972,CPA4,protein_coding,turquoise,M1
ENSMFAG00000033974,ZNF84,protein_coding,greenyellow,M1
ENSMFAG00000033980,ZNF449,protein_coding,greenyellow,M1
ENSMFAG00000033981,ENSMFAG00000033981,protein_coding,turquoise,M1
ENSMFAG00000033984,GZMK,protein_coding,turquoise,M1
ENSMFAG00000033992,CDK9,protein_coding,turquoise,M1
ENSMFAG00000033993,CHD5,protein_coding,turquoise,M1
ENSMFAG00000033996,SNX20,protein_coding,turquoise,M1
ENSMFAG00000033999,ENSMFAG00000033999,protein_coding,turquoise,M1
ENSMFAG00000034026,ENSMFAG00000034026,protein_coding,turquoise,M1
ENSMFAG00000034029,ENSMFAG00000034029,protein_coding,turquoise,M1
ENSMFAG00000034038,CASP6,protein_coding,turquoise,M1
ENSMFAG00000034039,CCDC33,protein_coding,turquoise,M1
ENSMFAG00000034048,CIRBP,protein_coding,turquoise,M1
ENSMFAG00000034053,FEZF1,protein_coding,turquoise,M1
ENSMFAG00000034059,TBCA,protein_coding,turquoise,M1
ENSMFAG00000034060,LSS,protein_coding,turquoise,M1
ENSMFAG00000034063,ENSMFAG00000034063,protein_coding,turquoise,M1
ENSMFAG00000034068,ABHD2,protein_coding,turquoise,M1
ENSMFAG00000034071,ZRANB3,protein_coding,turquoise,M1
ENSMFAG00000034078,PYROXD2,protein_coding,magenta,M1
ENSMFAG00000034081,CCL25,protein_coding,turquoise,M1
ENSMFAG00000034084,LSM11,protein_coding,turquoise,M1
ENSMFAG00000034101,MAP3K14,protein_coding,turquoise,M1
ENSMFAG00000034105,ENSMFAG00000034105,protein_coding,turquoise,M1
ENSMFAG00000034111,ECM2,protein_coding,magenta,M1
ENSMFAG00000034113,ENSMFAG00000034113,protein_coding,greenyellow,M1
ENSMFAG00000034114,ZBTB32,protein_coding,turquoise,M1
ENSMFAG00000034116,HAUS3,protein_coding,greenyellow,M1
ENSMFAG00000034117,TERF2IP,protein_coding,turquoise,M1
ENSMFAG00000034118,NAA40,protein_coding,turquoise,M1
ENSMFAG00000034130,PHC3,protein_coding,greenyellow,M1
ENSMFAG00000034134,ALS2CL,protein_coding,turquoise,M1
ENSMFAG00000034140,ELMSAN1,protein_coding,turquoise,M1
ENSMFAG00000034141,BLOC1S6,protein_coding,turquoise,M1
ENSMFAG00000034142,HEXA,protein_coding,turquoise,M1
ENSMFAG00000034143,PTPRO,protein_coding,turquoise,M1
ENSMFAG00000034145,KIF16B,protein_coding,turquoise,M1
ENSMFAG00000034149,PTDSS1,protein_coding,turquoise,M1
ENSMFAG00000034161,ENSMFAG00000034161,protein_coding,turquoise,M1
ENSMFAG00000034169,WAS,protein_coding,turquoise,M1
ENSMFAG00000034175,C2CD4B,protein_coding,turquoise,M1
ENSMFAG00000034177,SEC63,protein_coding,greenyellow,M1
ENSMFAG00000034178,GADL1,protein_coding,turquoise,M1
ENSMFAG00000034180,DLGAP2,protein_coding,turquoise,M1
ENSMFAG00000034181,GXYLT1,protein_coding,greenyellow,M1
ENSMFAG00000034187,FRMPD3,protein_coding,turquoise,M1
ENSMFAG00000034190,ADAM19,protein_coding,turquoise,M1
ENSMFAG00000034191,MAN1C1,protein_coding,turquoise,M1
ENSMFAG00000034193,PQLC3,protein_coding,turquoise,M1
ENSMFAG00000034197,ENSMFAG00000034197,protein_coding,turquoise,M1
ENSMFAG00000034199,C12orf74,protein_coding,turquoise,M1
ENSMFAG00000034200,ACAD11,protein_coding,turquoise,M1
ENSMFAG00000034201,TAFA1,protein_coding,lightgreen,M1
ENSMFAG00000034205,DUSP19,protein_coding,turquoise,M1
ENSMFAG00000034206,IRS4,protein_coding,turquoise,M1
ENSMFAG00000034210,GABRA2,protein_coding,turquoise,M1
ENSMFAG00000034212,OTOA,protein_coding,turquoise,M1
ENSMFAG00000034217,GSG1L,protein_coding,turquoise,M1
ENSMFAG00000034218,RGS11,protein_coding,turquoise,M1
ENSMFAG00000034220,INTS7,protein_coding,greenyellow,M1
ENSMFAG00000034221,TBCCD1,protein_coding,turquoise,M1
ENSMFAG00000034225,ZFHX3,protein_coding,turquoise,M1
ENSMFAG00000034226,ENSMFAG00000034226,protein_coding,turquoise,M1
ENSMFAG00000034232,CELSR1,protein_coding,turquoise,M1
