Num,Crab.eating.macaque.gene.stable.ID,Crab.eating.macaque.gene.name,Human.Gene.stable.ID,Human.Gene.name,Human.Entrez.Gene,pls1Neg,pls1Pos,GO.0099536.synaptic.signaling,GO.0007272.ensheathment.of.neurons,GO.0050808.synapse.organization,GO.0061564.axon.development,GO.0007612.learning,GO.0016198.axon.choice.point.recognition,GO.0034765.regulation.of.ion.transmembran,GO.1903305.regulation.of.regulated.secret,GO.0044057.regulation.of.system.process,GO.0019932.second.messenger.mediated.sign,GO.0022029.telencephalon.cell.migration,GO.0040008.regulation.of.growth,hsa04080.Neuroactive.ligand.receptor.in,GO.0090066.regulation.of.anatomical.struc,GO.0046328.regulation.of.JNK.cascade,GO.0046849.bone.remodeling,GO.0007422.peripheral.nervous.system.deve,GO.0035235.ionotropic.glutamate.receptor,GO.0015701.bicarbonate.transport,GO.0046467.membrane.lipid.biosynthetic.pr,TotalEvidenceCount
423.0,ENSMFAG00000033116,KCTD20,ENSG00000112078,KCTD20,222658.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
424.0,ENSMFAG00000033138,AJM1,ENSG00000232434,AJM1,389813.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
425.0,ENSMFAG00000033155,ST3GAL2,ENSG00000157350,ST3GAL2,6483.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
426.0,ENSMFAG00000033202,AP3D1,ENSG00000065000,AP3D1,8943.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
427.0,ENSMFAG00000033219,CACNG6,ENSG00000130433,CACNG6,59285.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
428.0,ENSMFAG00000033228,PTH1R,ENSG00000160801,PTH1R,5745.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
429.0,ENSMFAG00000033253,LACTB2,ENSG00000147592,LACTB2,51110.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430.0,ENSMFAG00000033293,PDE1B,ENSG00000123360,PDE1B,5153.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
431.0,ENSMFAG00000033330,ESYT2,ENSG00000117868,ESYT2,57488.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
432.0,ENSMFAG00000033335,PIGG,ENSG00000174227,PIGG,54872.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
433.0,ENSMFAG00000033407,GJA3,ENSG00000121743,GJA3,2700.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
434.0,ENSMFAG00000033459,ENSMFAG00000033459,,,,0,1,,,,,,,,,,,,,,,,,,,,,
435.0,ENSMFAG00000033539,BTD,ENSG00000169814,BTD,686.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
436.0,ENSMFAG00000033621,SYNPO,ENSG00000171992,SYNPO,11346.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
437.0,ENSMFAG00000033625,DOCK3,ENSG00000088538,DOCK3,1795.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
438.0,ENSMFAG00000033646,BCAS1,ENSG00000064787,BCAS1,8537.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
439.0,ENSMFAG00000033659,PIK3C2A,ENSG00000011405,PIK3C2A,5286.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
440.0,ENSMFAG00000033696,ENSMFAG00000033696,ENSG00000185800,DMWD,1762.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
441.0,ENSMFAG00000033712,SVOP,ENSG00000166111,SVOP,55530.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
442.0,ENSMFAG00000033716,ACSL1,ENSG00000151726,ACSL1,2180.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
443.0,ENSMFAG00000033724,GAN,ENSG00000261609,GAN,8139.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
444.0,ENSMFAG00000033861,JPT2,ENSG00000206053,JPT2,90861.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
445.0,ENSMFAG00000033873,SLC4A9,ENSG00000113073,SLC4A9,83697.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
446.0,ENSMFAG00000033874,LEPROT,ENSG00000213625,LEPROT,54741.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
447.0,ENSMFAG00000033875,SLC22A5,ENSG00000197375,SLC22A5,6584.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
448.0,ENSMFAG00000033880,CNKSR3,ENSG00000153721,CNKSR3,154043.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
449.0,ENSMFAG00000033900,KLHL20,ENSG00000076321,KLHL20,27252.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
450.0,ENSMFAG00000033925,EIF2D,ENSG00000143486,EIF2D,1939.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
451.0,ENSMFAG00000033947,ENSMFAG00000033947,,,,1,0,,,,,,,,,,,,,,,,,,,,,
452.0,ENSMFAG00000033956,DENND6B,ENSG00000205593,DENND6B,414918.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
453.0,ENSMFAG00000033976,LMCD1,ENSG00000071282,LMCD1,29995.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
454.0,ENSMFAG00000033992,CDK9,ENSG00000136807,CDK9,1025.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
455.0,ENSMFAG00000033993,CHD5,ENSG00000116254,CHD5,26038.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
456.0,ENSMFAG00000034043,EFNB2,ENSG00000125266,EFNB2,1948.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
457.0,ENSMFAG00000034060,LSS,ENSG00000160285,LSS,4047.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
458.0,ENSMFAG00000034083,NUDT14,ENSG00000183828,NUDT14,256281.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
459.0,ENSMFAG00000034097,CCDC50,ENSG00000152492,CCDC50,152137.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
460.0,ENSMFAG00000034115,CD38,ENSG00000004468,CD38,952.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
461.0,ENSMFAG00000034196,PKLR,ENSG00000143627,PKLR,5313.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
462.0,ENSMFAG00000034218,RGS11,ENSG00000076344,RGS11,8786.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
463.0,ENSMFAG00000034246,HPCA,ENSG00000121905,HPCA,3208.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
464.0,ENSMFAG00000034267,CRYAB,ENSG00000109846,CRYAB,1410.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
465.0,ENSMFAG00000034276,TSPYL2,ENSG00000184205,TSPYL2,64061.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
466.0,ENSMFAG00000034341,IQCG,ENSG00000114473,IQCG,84223.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
467.0,ENSMFAG00000034344,FBXO8,ENSG00000164117,FBXO8,26269.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
468.0,ENSMFAG00000034366,JAK3,ENSG00000105639,JAK3,3718.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
469.0,ENSMFAG00000034385,SLC2A10,ENSG00000197496,SLC2A10,81031.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
470.0,ENSMFAG00000034461,LPAR1,ENSG00000198121,LPAR1,1902.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
471.0,ENSMFAG00000034483,SMIM5,ENSG00000204323,SMIM5,643008.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
472.0,ENSMFAG00000034485,CD9,ENSG00000010278,CD9,928.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
473.0,ENSMFAG00000034487,TPM3,ENSG00000143549,TPM3,7170.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
474.0,ENSMFAG00000034490,ENSMFAG00000034490,ENSG00000105085,MED26,9441.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,ENSG00000141979,AC008764.1,,0,1,,,,,,,,,,,,,,,,,,,,,
475.0,ENSMFAG00000034526,CACNA1H,ENSG00000196557,CACNA1H,8912.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
476.0,ENSMFAG00000034566,ACTR3B,ENSG00000133627,ACTR3B,57180.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
477.0,ENSMFAG00000034582,AGAP3,ENSG00000133612,AGAP3,116988.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
478.0,ENSMFAG00000034594,KRT84,ENSG00000161849,KRT84,3890.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
479.0,ENSMFAG00000034607,KCNN2,ENSG00000080709,KCNN2,3781.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
480.0,ENSMFAG00000034609,SYNGR1,ENSG00000100321,SYNGR1,9145.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
481.0,ENSMFAG00000034612,ITGB1,ENSG00000150093,ITGB1,3688.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
482.0,ENSMFAG00000034637,ENSMFAG00000034637,ENSG00000002587,HS3ST1,9957.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
483.0,ENSMFAG00000034644,WNT1,ENSG00000125084,WNT1,7471.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
484.0,ENSMFAG00000034687,FRYL,ENSG00000075539,FRYL,285527.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
485.0,ENSMFAG00000034877,NEUROD1,ENSG00000162992,NEUROD1,4760.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
486.0,ENSMFAG00000034992,ENSMFAG00000034992,,,,0,1,,,,,,,,,,,,,,,,,,,,,
487.0,ENSMFAG00000035344,BCAR1,ENSG00000050820,BCAR1,9564.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
488.0,ENSMFAG00000035347,ABCG1,ENSG00000160179,ABCG1,9619.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
489.0,ENSMFAG00000035361,ADIPOR2,ENSG00000006831,ADIPOR2,79602.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
490.0,ENSMFAG00000035398,STUM,ENSG00000203685,STUM,375057.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
491.0,ENSMFAG00000035416,DDX59,ENSG00000118197,DDX59,83479.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
492.0,ENSMFAG00000035417,PIP4K2B,ENSG00000276293,PIP4K2B,8396.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
493.0,ENSMFAG00000035456,EIF3E,ENSG00000104408,EIF3E,3646.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
494.0,ENSMFAG00000035483,ZNF333,ENSG00000160961,ZNF333,84449.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
495.0,ENSMFAG00000035525,ING5,ENSG00000168395,ING5,84289.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
496.0,ENSMFAG00000035539,ENSMFAG00000035539,ENSG00000204851,PNMA8B,57469.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
497.0,ENSMFAG00000035540,ENSMFAG00000035540,,,,1,0,,,,,,,,,,,,,,,,,,,,,
498.0,ENSMFAG00000035564,SFRP1,ENSG00000104332,SFRP1,6422.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
499.0,ENSMFAG00000035588,ADAM11,ENSG00000073670,ADAM11,4185.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
500.0,ENSMFAG00000035599,IQANK1,ENSG00000203499,IQANK1,642574.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
501.0,ENSMFAG00000035672,ENSMFAG00000035672,,,,1,0,,,,,,,,,,,,,,,,,,,,,
502.0,ENSMFAG00000035705,ENSMFAG00000035705,,,,1,0,,,,,,,,,,,,,,,,,,,,,
503.0,ENSMFAG00000035714,UGT8,ENSG00000174607,UGT8,7368.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
504.0,ENSMFAG00000035753,SAMD4B,ENSG00000179134,SAMD4B,55095.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
505.0,ENSMFAG00000035768,PDE3A,ENSG00000172572,PDE3A,5139.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
506.0,ENSMFAG00000035777,AGFG2,ENSG00000106351,AGFG2,3268.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
507.0,ENSMFAG00000035789,PLEKHG3,ENSG00000126822,PLEKHG3,26030.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
508.0,ENSMFAG00000035810,PRR36,ENSG00000183248,PRR36,80164.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
509.0,ENSMFAG00000035813,EFR3B,ENSG00000084710,EFR3B,22979.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
510.0,ENSMFAG00000035834,ENSMFAG00000035834,ENSG00000175110,MRPS22,56945.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
511.0,ENSMFAG00000035898,ENSMFAG00000035898,,,,0,1,,,,,,,,,,,,,,,,,,,,,
512.0,ENSMFAG00000035903,KCNH8,ENSG00000183960,KCNH8,131096.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
513.0,ENSMFAG00000035907,CRIP2,ENSG00000182809,CRIP2,1397.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
514.0,ENSMFAG00000035936,LIPA,ENSG00000107798,LIPA,3988.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
515.0,ENSMFAG00000035965,NPPA,ENSG00000175206,NPPA,4878.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
516.0,ENSMFAG00000035980,KAT2B,ENSG00000114166,KAT2B,8850.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
517.0,ENSMFAG00000036003,TMEM144,ENSG00000164124,TMEM144,55314.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
518.0,ENSMFAG00000036074,AP5M1,ENSG00000053770,AP5M1,55745.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
519.0,ENSMFAG00000036080,RFFL,ENSG00000092871,RFFL,117584.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
520.0,ENSMFAG00000036081,GSTZ1,ENSG00000100577,GSTZ1,2954.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
521.0,ENSMFAG00000036090,CYB5R4,ENSG00000065615,CYB5R4,51167.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
522.0,ENSMFAG00000036102,CYP27A1,ENSG00000135929,CYP27A1,1593.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
523.0,ENSMFAG00000036104,P3H2,ENSG00000090530,P3H2,55214.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
524.0,ENSMFAG00000036113,ENSMFAG00000036113,ENSG00000162337,LRP5,4041.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
525.0,ENSMFAG00000036133,FSTL1,ENSG00000163430,FSTL1,11167.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
526.0,ENSMFAG00000036156,CALM3,ENSG00000160014,CALM3,808.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
527.0,ENSMFAG00000036168,DAAM2,ENSG00000146122,DAAM2,23500.0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
528.0,ENSMFAG00000036236,AMIGO2,ENSG00000139211,AMIGO2,347902.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
529.0,ENSMFAG00000036272,ENSMFAG00000036272,,,,1,0,,,,,,,,,,,,,,,,,,,,,
530.0,ENSMFAG00000036381,PACSIN1,ENSG00000124507,PACSIN1,29993.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
